Accession,X20141222_WOS521,X20141222_WOS526,X20141222_WOS5211,X20141222_WOS5216,X20141222_WOS522,X20141222_WOS527,X20141222_WOS5212,X20141222_WOS5217,X20141222_WOS523,X20141222_WOS528,X20141222_WOS5213,X20141222_WOS5218
Cre12.g523850.t1.2|PACid:30792125|,4603.70444706467,4359.37510177979,4287.96124397975,4319.50776130638,4287.91400586013,4245.78646941674,4257.87652804422,4252.40692422166,3978.43367670625,4057.96814063517,4280.36925848619,4249.09313987794
Cre09.g387726.t1.1|PACid:30780321|,5614.76454712146,5366.70140863061,5477.92883469638,5369.47824187561,5497.09208016241,5254.59080690415,5441.69275900578,5533.38190666765,5104.33860561169,5184.34384936068,5450.46304688214,5212.85427147593
Cre03.g156900.t1.2|PACid:30787808|,20473.7878192901,19252.4858905424,20649.0112366274,19727.06798162,18350.4000740691,18981.290092794,19816.7019155824,19362.3829955297,19609.4442548658,18667.6541164638,19942.847931229,19171.2442573071
Cre17.g708600.t1.2|PACid:30782289|,2720.72931961485,3096.94392863284,3186.51926874245,3388.20892642352,3479.18516137054,3210.13959266916,3321.22911613491,3318.60875390997,3346.74055953897,3229.06479674578,3564.27713857831,3234.90766103213
Cre09.g386650.t1.2|PACid:30781165|,5332.07524993229,5076.80789307239,5083.96967023428,5356.47290232553,5071.36875303706,5027.12753453757,5139.96869701393,5208.05470417766,4997.72199154244,5019.61908868767,5029.23152327982,5277.33463147696
Cre06.g294950.t1.1|PACid:30779315|,6543.84212332874,6122.27500571022,6468.29907093799,6573.10958624,6203.41304504795,5967.90789033258,6332.85700164314,6287.79242323354,6316.0514088051,6106.97924341496,7120.91105179726,6205.36446702065
Cre02.g080700.t1.2|PACid:30785571|,2443.17085854287,2301.44154529639,2290.42083999544,2352.68109614459,2193.31058197441,2165.2807554802,2524.20890482042,2258.61130958422,2229.81840143047,2341.62545738112,2453.2494497046,2315.70570809687
Cre01.g047750.t1.2|PACid:30789695|,6343.54321354428,5864.17166068161,6124.06350973483,6443.62371837683,6389.14581143198,5953.54722655199,5654.66210012582,5650.3688266848,6204.46039365331,6404.22477811808,5907.71564423784,6138.27681627092
Cre11.g467723.t1.1|PACid:30775833|,3525.13434934558,3414.21192926044,3605.31870278197,3627.75859083621,3571.27387247158,3365.16288739892,3719.88826566725,3679.48883188798,3518.78519586777,3403.69866789568,3500.27144898113,3662.06202712534
Cre06.g272900.t1.2|PACid:30779345|,1992.9168137279,1998.72543904131,2116.51436896715,2086.15389093999,1935.40055615299,1815.02496198907,2005.82561533821,2070.71533777636,1928.77602925317,1864.17712914303,1969.19985486678,2023.13892607064
Cre10.g451900.t1.1|PACid:30790227|,1751.89258263031,1760.20286322777,1727.83627390962,1766.92372415563,1778.76364842575,1618.15064204628,1825.70556128304,1892.67713350874,1754.82256433718,1769.91747365825,1906.83608760809,1821.97151647769
Cre08.g372950.t1.2|PACid:30773984|,1807.17625522858,1687.50758956041,1592.02090504588,1605.33734783706,1621.37127841803,1526.91282820691,1646.12662539688,1455.49467591594,1588.83771996978,1586.97769158927,1660.09501623732,1634.57957460334
Cre17.g741450.t1.2|PACid:30782155|,1311.8947225229,1206.14959599221,1307.86150779608,1277.5892453536,1282.50567871693,1214.29213013205,1168.21126532042,1491.310628053,1216.5666669539,1209.60901059049,1191.33123566154,1265.91929095632
Cre06.g264800.t1.2|PACid:30779004|,1979.25615426076,2252.94199094189,2318.10560053134,2464.82930925828,2531.01203152035,2335.28874005225,2416.10332951115,2414.19708767272,2434.66220672012,2349.05630831759,2592.91411724145,2353.3068322539
Cre02.g091050.t1.2|PACid:30786314|,3246.05030490657,3002.33050730458,3034.62675255608,3005.09945305906,2920.93714962429,2899.537059717,3209.53878358312,3250.44437925091,2817.94816482555,3101.4333011581,3070.92123137688,3132.97358488294
Cre12.g552200.t1.2|PACid:30792182|,974.474762887607,994.056439704634,826.859412195753,909.158514125676,1041.37023859676,961.256033745,911.482621059108,953.165443260778,787.596497313218,938.165710682437,813.45015994736,894.440633455563
Cre01.g032300.t1.2|PACid:30789208|,5572.77543983338,5636.21200370676,5759.50455934167,5909.62432901578,5818.32612569894,5734.15413231525,6150.41230644179,6175.57695017527,5719.66651123683,6072.34885770273,5613.01539285718,6009.66750949605
Cre01.g055408.t1.1|PACid:30788826|,3499.0306255876,3239.59684830164,3379.26633142976,3302.47061703227,3454.0196991984,3394.32955889103,3401.64808040738,3342.79662753873,3331.53072789132,3466.41644273736,3525.42196583795,3502.20901419982
Cre03.g158000.t1.2|PACid:30786587|,4880.56465501847,4674.36073268436,4626.52904323201,4498.8605022611,4753.48881080243,4518.1092261727,4692.44992559043,4408.63193366732,4574.68955606898,4623.478678476,4908.81682899956,4310.80503733846
Cre06.g307500.t1.1|PACid:30779446|,2881.73143427105,3033.36920754784,3064.93656394439,3166.3208064211,2764.70044834193,2942.19717451957,2925.07419572472,3090.13493308056,2945.63371973592,2786.59894358428,2901.76320698066,3003.90806868806
Cre03.g206600.t1.2|PACid:30787719|,1683.37137353833,1656.0437171527,1690.74059107484,1679.36866232839,1770.04082891634,1516.97761462971,1738.4353528075,1679.24716905367,1644.83244291446,1669.5181557889,1662.72657526657,1751.28272057144
Cre10.g435800.t1.2|PACid:30790383|,1452.75032694734,1457.34099911264,1427.29535888995,1579.33462944328,1397.13980585096,1441.08080699754,1513.6187213777,1420.78361464347,1372.4290937085,1340.20803642582,1492.445853546,1387.87621819697
Cre07.g336950.t1.1|PACid:30774895|,2882.20946114297,2611.26027943194,2177.16943338617,2540.20817464501,2713.89005693571,2540.28364599081,2585.26376981666,2301.80678591874,2550.15289557856,2630.91685940937,2642.86778438072,2590.85741387977
Cre10.g427700.t1.2|PACid:30790252|,1429.36359724786,1345.32214861722,1458.1952904166901,1409.68121722374,1324.25525326627,1352.50376452067,1389.00858497898,1485.2291719138,1373.67481535674,1319.16744289746,1388.39781575126,1445.14761927796
Cre09.g386750.t1.2|PACid:30780775|,1580.90088936325,1580.03411069253,1658.35091815941,1671.4604080418,1670.85173336767,1548.40336331452,1621.67804904042,1692.73195106258,1553.80606565526,1561.69220570521,1627.22303201482,1574.30466680525
Cre17.g746997.t1.1|PACid:30781848|,698.975838541278,645.666441975902,663.182082233874,677.769791697008,707.683051321382,835.596375666076,588.591903341642,567.602233406383,656.808593750706,669.330268100983,548.534869829336,640.890387843495
Cre12.g514200.t1.2|PACid:30791786|,1822.04914760299,1645.30730178671,1602.95923292189,1599.69787780773,1609.16578569909,1640.0854557533,1621.80841775208,1649.41407985984,1580.02787307146,1588.38908675828,1564.309146412,1570.06711738122
Cre10.g429100.t1.2|PACid:30790041|,638.347130379104,525.30831455875,648.849560062129,686.307291582273,601.167484307016,573.26256523111,637.521689650337,664.96270784549,652.624366767314,584.909731457436,649.01702013062,651.294695369824
Cre12.g534800.t1.1|PACid:30793415|,1669.17761241144,1595.78905225247,1648.07749966369,1594.58182272269,1662.17039446053,1540.83063429212,1616.09772722018,1600.55157195081,1613.32860595781,1616.67271203486,1628.57126952381,1578.30947275274
Cre03.g199000.t1.2|PACid:30787133|,828.268514518937,781.434870287292,772.088602211802,816.573757344201,801.799339883615,774.012647856036,694.569322474062,790.870230765828,757.666555397358,769.961321792926,796.985178658811,760.602033793891
Cre01.g020918.t1.1|PACid:30789146|,683.383467706518,656.104830998463,686.782484831952,680.343019626191,623.475964583577,673.635512664308,683.751584677117,761.636186931884,616.27222088484,638.009912240641,658.964867759036,672.690901474776
Cre16.g675650.t1.2|PACid:30777413|,1231.35337579509,1133.42198918759,1122.12145358198,1224.36484865687,1163.33774639862,1168.27688001974,1139.80679460785,1064.6699443152,1131.62049798391,1142.00046654626,1126.62135669191,1160.29824182243
Cre06.g283950.t1.2|PACid:30779716|,434.94832703726,550.416423658849,587.196322217541,552.188365185231,527.247351595527,426.058042413986,652.770945602696,526.383254310799,543.607487269406,607.091976708479,545.177557160308,582.09975072964
Cre09.g416050.t1.2|PACid:30780467|,2616.52090116722,2356.30948701099,2511.09072339124,2430.03400958181,2466.94548126592,2318.03963405208,2339.9442861078,2270.12788825443,2465.00123662714,2226.60708975284,2405.80480910467,2270.55984818932
Cre04.g214150.t1.1|PACid:30791074|,12368.7714597804,11494.6168239831,11637.4524006301,11376.0335049385,11159.6358457508,11294.1740169292,11961.4883391209,10931.3251387394,11150.0188186238,11470.9820354437,11583.5557846371,11706.3178673919
Cre12.g494050.t1.2|PACid:30792426|,7815.15663972078,7409.40568835955,7173.28229503653,7468.78171017768,7402.32282333272,7138.85704638592,7281.80227556431,7190.3679633771,7389.35362371495,7257.52190904663,7634.18270321278,7426.38128190304
Cre09.g388200.t1.1|PACid:30781020|,7348.40759443912,6877.63354681643,6287.10234028253,6364.77531698595,6253.14132083015,6269.72625149828,6905.72947744392,4954.83288831089,6382.51613792226,6659.95290046268,7022.91045955771,6306.40726482852
Cre06.g290950.t1.2|PACid:30779633|,6397.41880685826,5834.01249919306,5810.78852985101,5836.88131480423,5978.89383796877,5764.41628018302,5942.72108456785,5585.36166102956,5700.2755495758,5848.70417263558,5807.22087131079,5754.77185095493
Cre12.g511900.t1.2|PACid:30792739|,5420.83722719428,5133.41422738454,5118.13109335747,5254.0537256752,5040.62082021886,4973.78236880677,4969.83848610109,5096.17489040447,4919.78684930506,5074.2354045854,5342.1287849755,5115.62925953902
Cre10.g424100.t1.2|PACid:30790490|,3520.30809880365,3149.2644781955,3068.18043869509,2946.03183342541,2973.05066975767,2970.10042064166,3104.52280403778,3091.43164521008,2976.67993911975,3046.95131917511,2997.57113777379,2957.73090210636
Cre02.g088900.t1.2|PACid:30785043|,2920.21594247733,2812.54577108616,2559.02800773014,2869.88210541538,2784.37457635494,2806.19871393069,2865.84459226844,2737.24438906772,2883.03880518217,2882.45491112742,2755.03584203621,2844.41773176504
Cre09.g410700.t1.2|PACid:30781064|,3493.7611521536,3313.2426228274,3241.73019459887,3374.995564954,3246.84559961221,3268.61729786458,3293.63463502353,3224.50567521435,3176.18276644252,3245.22513757255,3170.29123471171,3287.84556828068
Cre16.g672650.t1.2|PACid:30778052|,3010.22528140255,2914.39158567745,2917.09125417654,3091.53310773615,3129.09967480942,2959.70278505381,3006.22031453541,2991.92908608277,3127.49936494787,3076.07663047915,2960.594271958,2946.13647437546
Cre02.g077300.t1.2|PACid:30785723|,3185.63531110181,3258.84175166119,3334.54583400443,3119.88738127266,3290.49411043653,3309.31215831568,3578.57370219777,3111.90875611417,3038.20917088288,3163.89466393093,3315.33200002998,3325.53460974722
Cre10.g417700.t1.2|PACid:30789966|,2226.60545614605,2134.72263065811,2088.29358589709,2141.99233779406,2046.42767877204,2096.58572888543,2105.09294458054,2185.74459041697,2101.28894039565,2065.65949459518,2109.17052138866,2101.74671385349
Cre09.g389689.t1.1|PACid:30781468|,4144.54101138496,3884.64953447631,4138.53640379807,3978.58954864968,3965.2728874875,3721.54439005319,4145.95410779736,3926.99563207638,3856.18144299656,3733.42076331104,4011.13805495344,3929.32022737086
Cre06.g294650.t1.2|PACid:30778561|,2445.4846469599,2258.41130632591,2255.77198894837,2275.77668094012,2257.01368035358,2171.98887145594,2314.9437171338,2232.10861716506,2290.11257887403,2189.11572663461,2342.49951796122,2171.68518941647
Cre15.g635850.t2.1|PACid:30783653|,3499.0468758454,3164.2936398687,3147.12173850026,3223.17385027771,3029.30093719704,3214.39853161981,3225.91986817148,2647.41540460247,2665.29703590087,2971.33637851735,3102.73295507824,2968.97421594007
Cre16.g680000.t1.2|PACid:30777101|,2562.01992629892,2543.10492918074,2494.37876209676,2437.92022105531,2341.56948958909,2526.23230462919,2473.83180864304,2490.56323639779,2467.03976902319,2403.1013886389,2463.25170461873,2420.76285594176
Cre17.g734200.t1.2|PACid:30782833|,1929.8956448322,1857.7696718499801,1770.8542840214,1798.21547336338,1763.49699350785,1830.03135043608,1780.99709442709,1924.86694151794,1715.50950719261,1717.47187812437,1763.93327868809,1844.84124298078
Cre12.g517150.t1.1|PACid:30793637|,2995.84322926092,2715.59641634272,2719.37249662275,2731.10872998648,2567.71539533344,2746.09581486314,2685.76786439768,2736.63014095478,2683.68022699844,2594.89936068582,2764.40678150174,2693.19890396048
Cre06.g273700.t1.2|PACid:30778394|,2157.73607713523,2077.94371458893,1997.98353183867,1992.27482365172,2071.10340511202,2072.64725311779,2048.37147926409,2059.43521404205,2102.86179982846,2007.48079646544,2041.62714295925,2009.21271243949
Cre03.g203850.t1.2|PACid:30787445|,2292.13525870522,2207.72071123478,2216.54911083817,2278.4460361117,2127.50199658371,2163.27761497966,2213.10497111223,2367.97437100883,2246.69738166247,2155.6469922044,2223.17345450728,2285.481109068
Cre09.g386758.t1.1|PACid:30780593|,665.750139274367,585.251298034641,712.660193276914,642.847005345811,657.844515809938,644.501015244188,627.97097446785,673.439271475704,558.91028400918,634.727635088729,634.763444072031,711.917652841427
P10636-8ups|TAU_HUMAN_UPS,802.392195931431,768.992129916637,797.782897095557,740.767119995856,1236.6657079659,1213.21075819234,1165.16921886574,1115.89440541249,1911.71288699314,1928.64057445022,1912.2544506341,1863.07751301759
Cre07.g357200.t1.2|PACid:30774593|,597.657776834523,567.587167242682,603.342600987281,579.685686717887,542.78732019419,540.006204863697,540.53673991125,566.168710050631,521.353812316159,556.928597623244,571.203533766434,605.317176101296
Cre07.g331550.t1.2|PACid:30775236|,2334.54483229493,2189.85634449416,2091.36462950605,2299.43063809262,2194.50027857909,2212.77486156812,2211.95902628076,2191.2435931362,2208.93132711988,2191.950147304,2235.48287505395,2224.01302299987
Cre12.g537800.t1.2|PACid:30791776|,4500.4103803334,4504.75425092941,4483.96870920557,4668.59864009534,4275.84140906507,4376.39985563892,4615.01131815151,4764.52591764754,4348.30784712132,4373.28211601907,4316.04787466131,4438.21966440836
Cre04.g232104.t1.1|PACid:30791553|,41208.04226564,39157.9871991093,37879.7927385272,39182.7242029725,37835.3715393418,37877.2142685964,39148.8925777372,39957.7005813315,38762.0040826363,37398.0167482287,39306.4634640994,38396.7441516187
Cre09.g400650.t1.2|PACid:30780656|,6613.40026473252,6278.26564476212,6576.13307978914,6466.4184926704,6131.75567237914,6258.37987934692,6422.6192931598,6220.54768000684,6437.35422328163,6208.51433468831,6417.44042492298,6375.23656196769
Cre06.g272950.t1.1|PACid:30778811|,8351.09884394811,8061.62985820814,8129.04134764987,7957.69677028849,7937.67853827562,7701.92125385545,8124.2993998516,8134.81955285017,7969.64055809084,7706.4585830058,7902.68387842907,8051.43104633142
Cre06.g257500.t1.2|PACid:30778449|,6898.62382403293,6828.27291277756,6951.10827244716,7016.20701319631,7015.19191472593,6583.44547655823,6492.77122414427,6790.00685936032,6963.33201018111,6721.60070786812,6832.12901130401,6631.69727313639
Cre01.g013700.t1.2|PACid:30789286|,6622.03902147797,6430.16988692134,6476.40662871415,6449.6675731896,6159.08461337163,6142.09440098667,6404.07529858299,6727.68460933297,6082.18464875885,6151.08292121028,6357.0474136653,6391.36298656447
Cre12.g559250.t1.2|PACid:30792509|,5589.89992599082,5588.03305530463,5830.24494859592,5877.92828796789,5730.1076110243,5662.15981644936,5845.98564989073,5901.33973613707,5575.59633273986,5705.02126411893,5804.86243000111,5903.64418890112
Cre01.g039250.t1.1|PACid:30788560|,6200.23584694102,5905.91106057429,5880.25347853975,5954.30881607372,5779.08353700228,5794.49915812439,5635.36708193168,5973.48705939615,5816.15676785467,5630.99663387757,5697.87842805244,5690.77773389881
Cre01.g066917.t1.1|PACid:30788321|,15240.6876996538,14203.2027321929,14135.0375175197,14972.1925692736,14217.0274788535,14447.5470185189,14527.3595908121,13981.4477953673,13819.4131514699,13407.1576784956,13866.1889791271,14392.3191343276
Cre17.g734500.t1.2|PACid:30782782|,2955.33982843031,2798.92702565579,2754.27200444495,2696.25065966832,2711.89866542639,2589.57265121222,2700.4069272101,2688.57879261993,2730.57089319166,2562.34720650899,2646.09584390548,2671.07871836252
Cre01.g038400.t1.2|PACid:30788539|,3658.34141598138,3475.3956713734,3601.18990919131,3571.04643939133,3566.48608719663,3526.5810038423,3482.35821839184,3520.38397966763,3442.55630967505,3295.13459499356,3481.40940383212,3349.92900633343
Cre01.g002300.t1.2|PACid:30788660|,6475.23628701207,6271.21133362866,6485.23329565408,6660.77332133837,6408.61270319148,6236.7441068027,6638.26976626509,6677.72019373843,6293.01783293096,6015.93385653321,6193.21890517098,6453.5275730501
Cre02.g106600.t1.2|PACid:30784812|,6482.03358781492,5994.58470789695,6122.62050754026,6203.14511188534,5795.9547993212,5839.64219084699,5997.4877201538,5843.55698104756,5851.99680166509,5751.91506532618,5796.22668982702,5777.29018470761
Cre13.g568650.t1.2|PACid:30784327|,2624.71281035367,2478.71471653412,2461.72700253207,2569.47128229335,2554.60503748978,2590.40097754733,2448.75720391621,2445.44221429819,2451.59731439297,2472.30860109602,2470.82730082695,2492.42436482193
Cre13.g581600.t1.2|PACid:30784147|,2221.14250968592,2138.30772778893,2210.24347772222,2106.91612625285,2046.05075494765,2101.44702777927,1982.17982018512,2103.53606985252,2084.6647833344,1973.97781424823,2060.33043684223,2093.83065334798
Cre02.g081050.t1.2|PACid:30785944|,2948.10679676753,2647.42721586867,2716.36935392607,2559.81679433479,2545.25667750994,2551.49463043458,2634.76121245268,2641.63250638546,2603.71603888002,2539.99144113492,2750.81835093936,2648.65830665587
Cre02.g143250.t1.2|PACid:30786451|,1858.34091072879,1750.10862562419,1811.05828591992,1797.48572703179,1692.40325409991,1751.35757962213,1763.50827546781,1702.62088599804,1846.13965310069,1680.56912625749,1719.31894467533,1720.53529884038
Cre01.g001100.t1.2|PACid:30788546|,1290.28870714567,1358.8971672871,1220.57103573209,1220.51644052906,1171.8761092112,1144.53541596053,1392.83355499848,1421.51065677241,1188.24769355527,1282.01049023354,1278.26983106531,1238.62746354487
Cre09.g396300.t1.2|PACid:30781023|,1414.10779768156,1236.68988720984,1165.29539553688,1225.25378821994,1290.93069921242,1273.48741483818,1212.89307551635,1188.25240313945,1320.96871508403,1241.04615423013,1190.34387330337,1228.19232679859
